GEOSTAT_gr;GRD_ID;kolej;10km;15km;20km
124;1kmN3063E4984;1;;4;
116;1kmN3064E4984;;;4;
36;1kmN3068E4984;;;;
591;1kmN3069E4984;;;;
38;1kmN3070E4984;;;;
26;1kmN3074E4984;;;;
204;1kmN3076E4984;1;;;
76;1kmN3077E4984;;;;
273;1kmN3079E4984;;;;
62;1kmN3080E4984;;;;
7;1kmN3081E4984;;;;
360;1kmN3083E4984;;;;
77;1kmN3084E4984;;;;
104;1kmN3085E4984;;;;
293;1kmN3086E4984;;;;
226;1kmN3087E4984;1;;;
44;1kmN3088E4984;1;;;
37;1kmN3089E4984;1;;;
233;1kmN3039E4985;;;;
1449;1kmN3040E4985;;;;
3400;1kmN3041E4985;;;;
729;1kmN3042E4985;;;;
148;1kmN3047E4985;;;;
12;1kmN3049E4985;;;;
370;1kmN3050E4985;;;;
28;1kmN3052E4985;1;;;
800;1kmN3053E4985;1;;;
679;1kmN3054E4985;1;;;
52;1kmN3061E4985;;;4;
157;1kmN3062E4985;;;;
32;1kmN3063E4985;1;;;
30;1kmN3068E4985;;;;
98;1kmN3069E4985;;;;
9;1kmN3070E4985;;;;
70;1kmN3075E4985;;;;
145;1kmN3076E4985;1;;;
520;1kmN3077E4985;1;;;
1869;1kmN3078E4985;;;;
69;1kmN3079E4985;;;;
67;1kmN3080E4985;;;;
222;1kmN3081E4985;;;;
15;1kmN3082E4985;;;;
49;1kmN3083E4985;;;;
81;1kmN3084E4985;;;;
91;1kmN3085E4985;;;;
737;1kmN3086E4985;1;;;
306;1kmN3087E4985;1;;;
13;1kmN3088E4985;;;;
137;1kmN3089E4985;;;;
9;1kmN3090E4985;;;;
449;1kmN3039E4986;;;;
2285;1kmN3040E4986;;;;
4806;1kmN3041E4986;;;;
942;1kmN3042E4986;;;;
1;1kmN3045E4986;;;;
82;1kmN3046E4986;;;;4
291;1kmN3047E4986;;;;4
48;1kmN3048E4986;;;;
269;1kmN3049E4986;;;;
31;1kmN3050E4986;;;;
876;1kmN3053E4986;;;;
787;1kmN3054E4986;;;;
46;1kmN3055E4986;;;;
9;1kmN3060E4986;;;;
108;1kmN3061E4986;;;;
691;1kmN3062E4986;1;;;
447;1kmN3063E4986;1;;;
33;1kmN3064E4986;1;;;
46;1kmN3066E4986;;;;
338;1kmN3067E4986;;;;
163;1kmN3068E4986;;;;
18;1kmN3075E4986;;;;
229;1kmN3076E4986;;;;
1562;1kmN3077E4986;1;;;
1384;1kmN3078E4986;1;;;
47;1kmN3079E4986;1;;;
26;1kmN3080E4986;;;;
85;1kmN3081E4986;;;;
39;1kmN3082E4986;;;;
886;1kmN3083E4986;;;;
1117;1kmN3084E4986;;;;
1005;1kmN3085E4986;1;;;
1596;1kmN3086E4986;1;;;
539;1kmN3087E4986;;;;
262;1kmN3088E4986;;;;
48;1kmN3089E4986;;;;
52;1kmN3090E4986;;;;
601;1kmN3038E4987;;;;
675;1kmN3039E4987;;;;
10;1kmN3040E4987;;;;
446;1kmN3041E4987;;;;
89;1kmN3042E4987;;;;
71;1kmN3046E4987;;;;
30;1kmN3047E4987;;;;4
446;1kmN3049E4987;;;;4
5;1kmN3050E4987;;;;
187;1kmN3053E4987;;;;
888;1kmN3054E4987;;;;
69;1kmN3055E4987;;;;
133;1kmN3061E4987;1;;;
396;1kmN3062E4987;1;;;
2878;1kmN3063E4987;;;;
66;1kmN3064E4987;1;;;
159;1kmN3066E4987;;;;
10;1kmN3067E4987;;;;4
53;1kmN3068E4987;;;;4
97;1kmN3069E4987;;;;4
53;1kmN3073E4987;;;;
233;1kmN3074E4987;;;;
5;1kmN3075E4987;;;;
262;1kmN3076E4987;;;;
869;1kmN3077E4987;;;;
330;1kmN3078E4987;;;;
5;1kmN3079E4987;1;;;
4;1kmN3082E4987;1;;;
1361;1kmN3083E4987;1;;;
3548;1kmN3084E4987;1;;;
3952;1kmN3085E4987;1;;;
132;1kmN3086E4987;;;;
77;1kmN3087E4987;;;;
666;1kmN3088E4987;;;;
2;1kmN3089E4987;;;;
499;1kmN3038E4988;;;;
1068;1kmN3039E4988;;;;
581;1kmN3040E4988;;;;
161;1kmN3041E4988;;;;
9;1kmN3043E4988;;;;
169;1kmN3044E4988;;;;
574;1kmN3046E4988;;;;
48;1kmN3047E4988;;;;
391;1kmN3048E4988;;;;
571;1kmN3049E4988;;;;4
144;1kmN3050E4988;1;;;4
17;1kmN3051E4988;1;;;4
4;1kmN3053E4988;;;;
1;1kmN3054E4988;;;;
40;1kmN3060E4988;;;;
8;1kmN3062E4988;;;;
834;1kmN3063E4988;;;;
568;1kmN3064E4988;;;;
227;1kmN3065E4988;;;;4
137;1kmN3066E4988;;;;4
101;1kmN3067E4988;;;;4
63;1kmN3068E4988;;;;
120;1kmN3069E4988;;;;
17;1kmN3070E4988;;;;
27;1kmN3071E4988;;;;
60;1kmN3072E4988;;;;
659;1kmN3073E4988;;;;
453;1kmN3074E4988;;;;
9;1kmN3076E4988;;;;
131;1kmN3077E4988;;;;
200;1kmN3078E4988;;;;
114;1kmN3079E4988;;;;
8;1kmN3080E4988;;;;
24;1kmN3082E4988;1;;;
4259;1kmN3083E4988;;;;
6931;1kmN3084E4988;;;;
12928;1kmN3085E4988;;;;
842;1kmN3086E4988;;;;
23;1kmN3087E4988;;;;
282;1kmN3088E4988;;;;
267;1kmN3091E4988;;;;
542;1kmN3092E4988;;;;
19;1kmN3039E4989;;;;
124;1kmN3040E4989;;;;
322;1kmN3041E4989;;;;
166;1kmN3042E4989;;;;
10;1kmN3043E4989;;;;
29;1kmN3044E4989;;;;
324;1kmN3045E4989;;;;
778;1kmN3046E4989;;;;
73;1kmN3047E4989;;;;
1227;1kmN3048E4989;;;;
419;1kmN3049E4989;1;;;
177;1kmN3050E4989;1;;;
5;1kmN3051E4989;;;;4
26;1kmN3060E4989;;;;
20;1kmN3061E4989;1;;;4
556;1kmN3062E4989;;;;4
123;1kmN3063E4989;;;;4
81;1kmN3064E4989;;;;4
430;1kmN3065E4989;;;;4
150;1kmN3066E4989;;;;
6;1kmN3067E4989;;;;
133;1kmN3068E4989;;;;
200;1kmN3069E4989;;;;
6;1kmN3070E4989;;;;
2;1kmN3071E4989;;;;
48;1kmN3072E4989;;;;
800;1kmN3073E4989;;;;
63;1kmN3074E4989;;;;
8;1kmN3075E4989;;;;
138;1kmN3077E4989;;;;
380;1kmN3078E4989;;;;
30;1kmN3079E4989;;;;
22;1kmN3082E4989;;;;
882;1kmN3083E4989;;;;
1264;1kmN3084E4989;;;;
1359;1kmN3085E4989;;;;
704;1kmN3086E4989;;;;
710;1kmN3087E4989;;;;
231;1kmN3090E4989;;;;
164;1kmN3091E4989;;;;
25;1kmN3092E4989;;;;
13;1kmN3039E4990;;;;
229;1kmN3040E4990;;;;
575;1kmN3041E4990;;;;
28;1kmN3042E4990;;;;
284;1kmN3043E4990;;;;
1264;1kmN3044E4990;;;;
2482;1kmN3045E4990;;;;
2511;1kmN3046E4990;;;;
12;1kmN3047E4990;;;;
267;1kmN3048E4990;;;;
585;1kmN3049E4990;1;;;
529;1kmN3050E4990;;;;
225;1kmN3051E4990;;;;
185;1kmN3052E4990;;;;
177;1kmN3053E4990;;;;
6;1kmN3061E4990;1;;;4
524;1kmN3062E4990;;;;
491;1kmN3063E4990;;;;
400;1kmN3064E4990;;;;
306;1kmN3065E4990;;;;
2;1kmN3066E4990;;;;
142;1kmN3068E4990;;;;
210;1kmN3069E4990;;;;
26;1kmN3070E4990;;;;
45;1kmN3073E4990;;;;
23;1kmN3075E4990;;;;
4;1kmN3076E4990;;;;
27;1kmN3077E4990;;;;
41;1kmN3078E4990;;;;
2;1kmN3081E4990;;;;
13;1kmN3082E4990;;;;
191;1kmN3083E4990;;;;
582;1kmN3084E4990;;;;
73;1kmN3085E4990;;;;
271;1kmN3086E4990;;;;
94;1kmN3087E4990;;;;
296;1kmN3088E4990;;;;
1;1kmN3089E4990;;;;
708;1kmN3040E4991;;;;
456;1kmN3041E4991;;;;
68;1kmN3042E4991;;;;
71;1kmN3043E4991;;;;
4545;1kmN3044E4991;;;;
5048;1kmN3045E4991;;;;
9778;1kmN3046E4991;;;;
2115;1kmN3047E4991;;;;
147;1kmN3048E4991;1;;;
198;1kmN3049E4991;1;;;
396;1kmN3050E4991;;;;
237;1kmN3051E4991;;;;
1181;1kmN3052E4991;;;;
319;1kmN3053E4991;;;;
244;1kmN3056E4991;;;;
237;1kmN3057E4991;;;;
497;1kmN3061E4991;;;;
48;1kmN3062E4991;;;;
426;1kmN3063E4991;;;;
577;1kmN3064E4991;;;;
65;1kmN3065E4991;;;;
344;1kmN3069E4991;;;;
186;1kmN3070E4991;;;;
26;1kmN3072E4991;;;;
259;1kmN3073E4991;;;;
285;1kmN3074E4991;;;;
25;1kmN3081E4991;;;;
25;1kmN3082E4991;;;;
259;1kmN3083E4991;;;;
388;1kmN3084E4991;;;;
40;1kmN3085E4991;;;;
480;1kmN3086E4991;;;;
37;1kmN3087E4991;;;;
23;1kmN3090E4991;;;;
69;1kmN3091E4991;;;;
10;1kmN3092E4991;;;;
538;1kmN3040E4992;;;;
480;1kmN3041E4992;;;;
396;1kmN3042E4992;;;;
806;1kmN3043E4992;;;;
379;1kmN3044E4992;;;;
1131;1kmN3045E4992;;;;
4693;1kmN3046E4992;;;;
247;1kmN3047E4992;;;;
19;1kmN3048E4992;1;;;
201;1kmN3049E4992;;;;
276;1kmN3050E4992;;;;
50;1kmN3051E4992;;;;
812;1kmN3052E4992;;;;
735;1kmN3053E4992;;;;
67;1kmN3057E4992;;;;
1155;1kmN3060E4992;1;;;
332;1kmN3061E4992;;;;
578;1kmN3062E4992;;;;
347;1kmN3063E4992;;;;
484;1kmN3064E4992;;;;
154;1kmN3065E4992;;;;
632;1kmN3066E4992;;;;
97;1kmN3069E4992;;;;
214;1kmN3070E4992;;;;
6;1kmN3072E4992;;;;
60;1kmN3074E4992;;;;
4;1kmN3076E4992;;;;
163;1kmN3082E4992;;;;
554;1kmN3083E4992;;;;
151;1kmN3084E4992;;;;
633;1kmN3085E4992;;;;
809;1kmN3086E4992;;;;
11;1kmN3087E4992;;;;
139;1kmN3089E4992;;;;
38;1kmN3090E4992;;;;
168;1kmN3091E4992;;;;
5;1kmN3038E4993;;;;
156;1kmN3039E4993;;;;
8;1kmN3040E4993;;;;
400;1kmN3041E4993;;;;
295;1kmN3042E4993;;;;
193;1kmN3043E4993;;;;
298;1kmN3044E4993;;;;
553;1kmN3045E4993;;;;
77;1kmN3046E4993;;;;
493;1kmN3047E4993;;;;
217;1kmN3048E4993;1;;;
1274;1kmN3049E4993;;;;
671;1kmN3050E4993;;;;
97;1kmN3051E4993;;;;
159;1kmN3052E4993;;;;
2317;1kmN3053E4993;;;;
35;1kmN3054E4993;;;;
22;1kmN3059E4993;;;;
4019;1kmN3060E4993;1;;;
361;1kmN3061E4993;;;;
47;1kmN3062E4993;;;;
203;1kmN3063E4993;;;;
242;1kmN3064E4993;;;;
451;1kmN3065E4993;;;;
106;1kmN3066E4993;;;;
12;1kmN3069E4993;;;;
48;1kmN3070E4993;;;;
30;1kmN3072E4993;;;;
23;1kmN3074E4993;;;;
64;1kmN3076E4993;;;;
86;1kmN3080E4993;;;;
37;1kmN3081E4993;;;;
428;1kmN3082E4993;;;;
162;1kmN3083E4993;;;;
138;1kmN3084E4993;;;;
623;1kmN3039E4994;;;;
137;1kmN3040E4994;;;;
99;1kmN3041E4994;;;;
274;1kmN3042E4994;;;;
187;1kmN3043E4994;;;;
195;1kmN3044E4994;;;;
149;1kmN3045E4994;;;;
2;1kmN3046E4994;;;;
452;1kmN3047E4994;;;;
385;1kmN3048E4994;1;;;
591;1kmN3049E4994;;;;
1076;1kmN3050E4994;;;;
1152;1kmN3051E4994;;;;
8;1kmN3052E4994;;;;
28;1kmN3053E4994;;;;
163;1kmN3054E4994;;;;
329;1kmN3057E4994;;;;
37;1kmN3058E4994;;;;
2;1kmN3059E4994;;;;
1061;1kmN3060E4994;1;;;
26;1kmN3061E4994;;;;
174;1kmN3063E4994;;;;
1160;1kmN3064E4994;;;;
259;1kmN3065E4994;;;;
72;1kmN3071E4994;;;;
120;1kmN3072E4994;;;;
8;1kmN3073E4994;;;;
98;1kmN3039E4995;;;;
318;1kmN3040E4995;;;;
467;1kmN3041E4995;;;;
962;1kmN3042E4995;;;;
80;1kmN3044E4995;;;;
235;1kmN3045E4995;;;;
92;1kmN3046E4995;;;;
8;1kmN3047E4995;1;;;
2048;1kmN3048E4995;1;;;
1401;1kmN3049E4995;;;;
421;1kmN3050E4995;;;;
754;1kmN3051E4995;;;;
453;1kmN3052E4995;;;;
486;1kmN3054E4995;;;;
319;1kmN3060E4995;1;;;
67;1kmN3061E4995;1;;;
111;1kmN3064E4995;;;;
187;1kmN3065E4995;;;;
33;1kmN3066E4995;;;;
6;1kmN3039E4996;;;;
81;1kmN3040E4996;;;;
142;1kmN3041E4996;;;;
710;1kmN3042E4996;;;;
457;1kmN3043E4996;;;;
461;1kmN3044E4996;;;;
6;1kmN3045E4996;;;;
448;1kmN3047E4996;1;;;
2459;1kmN3048E4996;;;;
1228;1kmN3049E4996;;;;
594;1kmN3051E4996;;;;
286;1kmN3052E4996;;;;
24;1kmN3058E4996;;;;
3;1kmN3059E4996;;;;
63;1kmN3040E4997;;;;
26;1kmN3041E4997;;;;
42;1kmN3042E4997;;;;
290;1kmN3043E4997;;;;
611;1kmN3044E4997;;;;
593;1kmN3047E4997;1;;;
634;1kmN3048E4997;;;;
385;1kmN3049E4997;;;;
17;1kmN3050E4997;;;;
2;1kmN3051E4997;;;;
372;1kmN3053E4997;;;;
209;1kmN3054E4997;;;;
152;1kmN3039E4998;;;;
17;1kmN3040E4998;;;;
36;1kmN3041E4998;;;;
162;1kmN3043E4998;;;;
123;1kmN3047E4998;1;;;
